time,user_id,seq_id,scenario,acc_magnitude,gyro_magnitude,skin_contact,heart_rate,packet_status,is_interpolated,motion_score,wear_score,data_quality_score,raw_decision,final_decision,latched_event,reason
1779982672.3828583,U1,320,watch_thrown,3.7144,591.2866,0,,received,False,0.55,0.00,0.96,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982673.0849912,U1,321,watch_thrown,2.8096,534.8866,0,,received,False,0.55,0.00,0.96,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982673.619524,U1,322,watch_thrown,0.0167,4.6969,0,,received,False,0.55,0.00,0.96,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982674.1071928,U1,323,watch_thrown,0.0336,3.0147,0,,received,False,1.00,0.00,0.97,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982674.6935892,U1,324,watch_thrown,0.0243,3.4409,0,,received,False,1.00,0.00,0.97,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982675.2913458,U1,325,watch_thrown,0.0110,4.1219,0,,received,False,1.00,0.00,0.97,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982675.7858634,U1,326,watch_thrown,0.0398,2.4480,0,,received,False,1.00,0.00,0.97,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982676.2717607,U1,327,watch_thrown,0.0164,4.2507,0,,received,False,1.00,0.00,0.97,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982676.6869252,U1,328,watch_thrown,0.0067,4.2858,0,,received,False,1.00,0.00,0.97,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982677.2404346,U1,329,watch_thrown,0.0032,3.1311,0,,received,False,1.00,0.00,0.97,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982677.9011216,U1,330,watch_thrown,0.0083,3.4218,0,,received,False,1.00,0.00,0.97,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982678.261071,U1,331,watch_thrown,0.0302,3.4195,0,,received,False,1.00,0.00,1.00,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 3.7g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982678.861721,U1,332,watch_thrown,0.0386,2.4154,0,,received,False,1.00,0.00,1.00,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,"가속도 2.8g 충격, skin_contact=0·심박 없음 → 기기 투척/탈락 판정"
1779982679.4474459,U1,333,watch_thrown,0.0182,0.3904,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982679.8812823,U1,334,watch_thrown,0.0475,1.4789,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982680.271314,U1,335,watch_thrown,0.0256,3.7832,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982680.842885,U1,336,watch_thrown,0.0388,2.2865,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982681.5146754,U1,337,watch_thrown,0.0404,3.7333,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982681.921963,U1,338,watch_thrown,0.0149,4.0583,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982682.812025,U1,340,watch_thrown,0.0148,3.5616,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982683.3047354,U1,341,watch_thrown,0.0347,2.6266,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982683.6686168,U1,342,watch_thrown,0.0088,1.3537,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982684.0369797,U1,343,watch_thrown,0.0140,2.6969,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982684.731801,U1,345,watch_thrown,0.0191,1.3082,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982685.1432579,U1,346,watch_thrown,0.0126,2.7339,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982686.6056685,U1,347,watch_thrown,0.0468,0.0973,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982687.1515713,U1,348,watch_thrown,0.0293,1.8198,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982687.725742,U1,349,watch_thrown,0.0061,0.1122,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982688.5203142,U1,351,watch_thrown,0.0057,3.4092,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982689.0290651,U1,352,watch_thrown,0.0343,3.1022,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982689.7897203,U1,354,watch_thrown,0.0244,4.6239,0,,received,False,0.00,0.00,0.90,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982690.421281,U1,355,watch_thrown,0.0367,1.8508,0,,received,False,0.00,0.00,0.90,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982690.8196619,U1,356,watch_thrown,0.0214,4.0841,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982691.3744028,U1,357,watch_thrown,0.0458,1.4743,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982692.1359634,U1,359,watch_thrown,0.0216,3.6351,0,,received,False,0.00,0.00,0.90,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982692.7307794,U1,360,watch_thrown,0.0114,2.6378,0,,received,False,0.00,0.00,0.90,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982693.2116942,U1,361,watch_thrown,0.0272,1.7335,0,,received,False,0.00,0.00,0.90,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982693.5817366,U1,362,watch_thrown,0.0019,2.5941,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982694.2362216,U1,363,watch_thrown,0.0463,3.0201,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982694.8741362,U1,364,watch_thrown,0.0105,3.9100,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982695.4103026,U1,365,watch_thrown,0.0217,2.7813,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982695.911659,U1,366,watch_thrown,0.0471,2.3448,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982696.5959249,U1,367,watch_thrown,0.0095,0.1688,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982696.9847436,U1,368,watch_thrown,0.0257,3.6845,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982697.4756165,U1,369,watch_thrown,0.0405,1.2300,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982698.0985816,U1,370,watch_thrown,0.0293,1.7507,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982698.8253176,U1,372,watch_thrown,0.0136,2.4189,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982699.4598536,U1,373,watch_thrown,0.0219,3.0475,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982699.8843918,U1,374,watch_thrown,0.0477,2.9185,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982700.238661,U1,375,watch_thrown,0.0061,4.6764,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982701.1156156,U1,377,watch_thrown,0.0284,2.4880,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982701.574596,U1,378,watch_thrown,0.0415,3.4691,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982701.9701364,U1,379,watch_thrown,0.0288,2.7105,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982702.4267557,U1,380,watch_thrown,0.0463,4.8413,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982702.9420793,U1,381,watch_thrown,0.0166,0.4132,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982703.6214042,U1,382,watch_thrown,0.0351,1.9503,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982704.0742218,U1,383,watch_thrown,0.0450,1.3013,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982704.4386322,U1,384,watch_thrown,0.0244,4.2500,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982705.1010406,U1,385,watch_thrown,0.0221,4.2587,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982705.7393079,U1,386,watch_thrown,0.0446,1.3100,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982706.2503805,U1,387,watch_thrown,0.0419,2.2186,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982706.649055,U1,388,watch_thrown,0.0387,2.2763,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982707.1646612,U1,389,watch_thrown,0.0356,2.0147,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982707.6286244,U1,390,watch_thrown,0.0472,1.2114,0,,received,False,0.00,0.00,1.00,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982708.4142356,U1,392,watch_thrown,0.0388,4.6950,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982708.9921963,U1,393,watch_thrown,0.0442,4.1926,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982709.4581232,U1,394,watch_thrown,0.0083,2.4967,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982710.1245685,U1,395,watch_thrown,0.0158,2.1348,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982710.7395418,U1,396,watch_thrown,0.0483,3.4450,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982711.0991094,U1,397,watch_thrown,0.0019,2.7130,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982711.6524508,U1,398,watch_thrown,0.0326,4.7135,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982712.481836,U1,400,watch_thrown,0.0476,4.7714,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982713.1431537,U1,401,watch_thrown,0.0241,1.5290,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982713.575107,U1,402,watch_thrown,0.0074,3.1486,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982714.1923404,U1,403,watch_thrown,0.0484,1.8741,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982714.6545694,U1,404,watch_thrown,0.0258,2.3751,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982715.2628887,U1,405,watch_thrown,0.0016,0.3793,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982715.721,U1,406,watch_thrown,0.0006,1.8880,0,,received,False,0.00,0.00,0.97,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982716.6603496,U1,408,watch_thrown,0.0300,2.9057,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982717.3485842,U1,409,watch_thrown,0.0423,4.6123,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982717.8560998,U1,410,watch_thrown,0.0137,0.7110,0,,received,False,0.00,0.00,0.93,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982718.3773808,U2,0,normal_idle,0.0762,0.9693,1,71,received,False,0.00,1.00,1.00,NORMAL,NORMAL,,정상 활동 범위
1779982719.501805,U1,412,watch_thrown,0.0397,2.2532,0,,received,False,0.00,0.00,0.87,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982720.1029732,U2,2,normal_idle,0.0121,2.8265,1,70,received,False,0.00,1.00,0.60,NORMAL,NORMAL,,정상 활동 범위
1779982720.890142,U2,3,normal_idle,0.0782,4.9225,1,70,received,False,0.00,1.00,0.70,NORMAL,NORMAL,,정상 활동 범위
1779982721.2504392,U1,414,watch_thrown,0.0022,0.1007,0,,received,False,0.00,0.00,0.77,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982721.9066591,U2,4,normal_idle,0.0465,0.9100,1,71,received,False,0.00,1.00,0.76,NORMAL,NORMAL,,정상 활동 범위
1779982722.298508,U1,415,watch_thrown,0.0141,2.3734,0,,received,False,0.00,0.00,0.77,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982723.996893,U2,5,normal_idle,0.0673,2.0043,1,69,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982724.6668863,U1,416,watch_thrown,0.0143,4.3389,0,,received,False,0.00,0.00,0.77,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982725.1625316,U2,6,normal_idle,0.0141,0.6472,1,69,received,False,0.00,1.00,0.83,NORMAL,NORMAL,,정상 활동 범위
1779982725.5586581,U1,417,watch_thrown,0.0189,4.6082,0,,received,False,0.00,0.00,0.77,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982726.3796616,U1,418,watch_thrown,0.0199,1.3423,0,,received,False,0.00,0.00,0.77,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982726.7704983,U2,8,normal_idle,0.0117,0.5957,1,71,received,False,0.00,1.00,0.73,NORMAL,NORMAL,,정상 활동 범위
1779982727.333945,U1,419,watch_thrown,0.0132,2.6091,0,,received,False,0.00,0.00,0.80,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982727.6996465,U2,9,normal_idle,0.0755,4.3716,1,70,received,False,0.00,1.00,0.76,NORMAL,NORMAL,,정상 활동 범위
1779982729.3188953,U1,420,watch_thrown,0.0213,0.8047,0,,received,False,0.00,0.00,0.80,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982729.6837497,U2,10,normal_idle,0.0407,2.9021,1,70,received,False,0.00,1.00,0.78,NORMAL,NORMAL,,정상 활동 범위
1779982730.3069344,U1,421,watch_thrown,0.0170,1.7376,0,,received,False,0.00,0.00,0.80,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982730.6923108,U2,11,normal_idle,0.0390,1.8367,1,71,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
1779982731.0779543,U1,422,watch_thrown,0.0276,3.7237,0,,received,False,0.00,0.00,0.80,DEVICE_REMOVED,DEVICE_THROWN_OR_DROPPED,DEVICE_THROWN_OR_DROPPED,기기 투척 이벤트 확정됨 — 리셋 또는 시나리오 변경 전까지 유지
1779982731.4837523,U2,12,normal_idle,0.0326,5.1221,1,71,received,False,0.00,1.00,0.80,NORMAL,NORMAL,,정상 활동 범위
